title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
Sở hữu điện thoại chính hãng Samsung Galaxy Z Ford4 5G miễn phí chọn màu ngẫu nhiên ( Đọc kỹ mô tả),36.000 ₫,https://www.lazada.vn/products/so-huu-dien-thoai-chinh-hang-samsung-galaxy-z-ford4-5g-mien-phi-chon-mau-ngau-nhien-doc-ky-mo-ta-i2647164376.html,https://img.lazcdn.com/g/ff/kf/S7eaca9bab45d489bb48a3b3ed0c57584W.jpg_400x400q75.jpg_.webp,15,15,48% Off,Nghệ An,lazada,smartphone,15,0
Điện Thoại lp 6 PIus (Máy To) bản q-Tế lắp sim cài game và ứng dụng.BH 12 Tháng,895.000 ₫,https://www.lazada.vn/products/dien-thoai-lp-6-pius-may-to-ban-q-te-lap-sim-cai-game-va-ung-dungbh-12-thang-i2415111862.html,https://img.lazcdn.com/g/p/bb8a48562b471e92ea2333962c71856e.jpg_400x400q75.jpg_.webp,16,16,31% Off,"10 Đã bán
(4)
Nam Định",lazada,smartphone,16,0
Điện thoại Tecno Spark 20 Pro+ (8+8)/256GB - MediaTek G99 - Sạc nhanh 33W - Tần số quét 120HZ,5.290.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-spark-20-pro-88256gb-mediatek-g99-sac-nhanh-33w-tan-so-quet-120hz-i2613556516.html,https://img.lazcdn.com/g/p/0206aceb97434ae922cee747aaa64f7f.jpg_400x400q75.jpg_.webp,17,17,4% Off,Hồ Chí Minh,lazada,smartphone,17,1
Điện thoại Tecno SPARK 20c (4+4)GB/128GB - MTK G36 | 5000 mAh | Sạc nhanh 18W,2.990.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-spark-20c-44gb128gb-mtk-g36-5000-mah-sac-nhanh-18w-i2526309600.html,https://img.lazcdn.com/g/p/b5c67f1d4a646651a6aefb0d90876571.jpg_400x400q75.jpg_.webp,18,18,,"9 Đã bán
(2)
Hồ Chí Minh",lazada,smartphone,18,1
"Điện thoại HONOR X8b (8+8)GB+512GB | Snapdragon 680, Camera 108MP | Hàng Chính Hãng",6.750.000 ₫,https://www.lazada.vn/products/dien-thoai-honor-x8b-88gb512gb-snapdragon-680-camera-108mp-hang-chinh-hang-i2632868739.html,https://img.lazcdn.com/g/p/7b0503994dbfa56d5bc74c7c4f521ac4.png_400x400q75.png_.webp,19,19,12% Off,"(1)
Long An",lazada,smartphone,19,1
"điện thoại Vivo V7 Plus (V7+) 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",399.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-v7-plus-v7-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2508418390.html,https://img.lazcdn.com/g/p/73a05361761eedca6b51439d8139b3d3.jpg_400x400q75.jpg_.webp,20,20,43% Off,"127 Đã bán
(58)
Hồ Chí Minh",lazada,smartphone,20,0
điện thoại OPPO A3S 2SIM RAM 6/128GB - CHÍNH HÃNG - MÀN HÌNH TO - PIN TRÂU - XEM PHIM - LÊN MẠNG - CHƠI GAME NGON,549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a3s-2sim-ram-6128gb-chinh-hang-man-hinh-to-pin-trau-xem-phim-len-mang-choi-game-ngon-i2559569066.html,https://img.lazcdn.com/g/p/439f587a9beb185ef9bcb346537c367e.jpg_400x400q75.jpg_.webp,21,21,49% Off,"133 Đã bán
(28)
Hồ Chí Minh",lazada,smartphone,21,0
Điện Thoại Samsung Galaxy Z Flip5 5G 8GB/512GB Chính Hãng - Bảo hành độc quyền 2 năm DI ĐỘNG VIỆT,15.990.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip5-5g-8gb512gb-chinh-hang-bao-hanh-doc-quyen-2-nam-di-dong-viet-i2404583263.html,https://img.lazcdn.com/g/p/fb6a69da445ceb6043c0e3bcd0fe7311.png_400x400q75.png_.webp,22,22,47% Off,Hồ Chí Minh,lazada,smartphone,22,1
điện thoại 6plus 16G mvt bản quốc tế bảo hành 3 tháng,980.000 ₫,https://www.lazada.vn/products/dien-thoai-6plus-16g-mvt-ban-quoc-te-bao-hanh-3-thang-i2485597536.html,https://img.lazcdn.com/g/ff/kf/Sbab8564089ed4b06b69ff2e488bbc86ei.jpg_400x400q75.jpg_.webp,23,23,11% Off,Ninh Bình,lazada,smartphone,23,0
SOYES XS15 Clearance Sale 3.0 inch Mini Screen RAM 4GB ROM 64GB Dual SIM Âm thanh và hình ảnh tuyệt vời,979.442 ₫,https://www.lazada.vn/products/soyes-xs15-clearance-sale-30-inch-mini-screen-ram-4gb-rom-64gb-dual-sim-am-thanh-va-hinh-anh-tuyet-voi-i2547286502.html,https://img.lazcdn.com/g/p/5b961e24f27407b04fba3f8dc0d95161.png_400x400q75.png_.webp,24,24,50% Off,Hà Nội,lazada,smartphone,24,0
Samsung Galaxy A05 128GB,3.090.000 ₫,https://www.lazada.vn/products/samsung-galaxy-a05-128gb-i2473570999.html,https://img.lazcdn.com/g/p/17bd110e6827a9bf52ece8335785ef83.jpg_400x400q75.jpg_.webp,25,25,,"(1)
Hồ Chí Minh",lazada,smartphone,25,1
Điện thoại thông minh Galaxy S23 Ultra+ 7.3 inch màn hình hd điện thoại di động RAM 12GB ROM 512GB điện thoại di động SIM thẻ SIM đôi 7800mAh máy ảnh hd máy ảnh video game giá rẻ Wifi 5G,1.325.899 ₫,https://www.lazada.vn/products/dien-thoai-thong-minh-galaxy-ultra-73-inch-man-hinh-hd-dien-thoai-di-dong-ram-12gb-rom-512gb-dien-thoai-di-dong-sim-the-sim-doi-7800mah-may-anh-hd-may-anh-video-game-gia-re-wifi-5g-i2563912416.html,https://img.lazcdn.com/g/p/56b58843f9cc249c0a6ed48233bc5c0f.jpg_400x400q75.jpg_.webp,26,26,50% Off,Hà Nội,lazada,smartphone,26,0
Điện thoại thông minh 5.0 Inch,50.000 ₫,https://www.lazada.vn/products/dien-thoai-thong-minh-50-inch-i2410909626.html,https://img.lazcdn.com/g/ot/common/cb0de9e624be4bbcaa8eeeea72282209.jpeg_400x400q75.jpg_.webp,27,27,,"46 Đã bán
Hà Nam",lazada,smartphone,27,0
ĐIỆN THOẠI Ulefone Armor 22 | Flagship Ram 16GB + 256GB | Sát Thủ Nhìn Đêm 64MP + IR LEDs,5.490.000 ₫,https://www.lazada.vn/products/dien-thoai-ulefone-armor-22-flagship-ram-16gb-256gb-sat-thu-nhin-dem-64mp-ir-leds-i2599260137.html,https://img.lazcdn.com/g/p/e4053b32a0394f1103685eb47dd61665.png_400x400q75.png_.webp,28,28,22% Off,Đà Nẵng,lazada,smartphone,28,0
"[ RẺ HỦY DIỆT ] điện thoại Xiaomi Redmi Note 3 Pro 2sim ram 2G/16G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",399.000 ₫,https://www.lazada.vn/products/re-huy-diet-dien-thoai-xiaomi-redmi-note-3-pro-2sim-ram-2g16g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2521164214.html,https://img.lazcdn.com/g/p/8f11a3cd28c88b0a23ee37b97403e177.jpg_400x400q75.jpg_.webp,29,29,43% Off,"124 Đã bán
(53)
Hồ Chí Minh",lazada,smartphone,29,0
Điện thoại mini siêu nhỏ cảm ứng Soyes XS16 mới mạng 4G Ram 3gb Rom 64gb Fullbox-Android 10 hỗ trợ 2 SIM,1.890.000 ₫,https://www.lazada.vn/products/dien-thoai-mini-sieu-nho-cam-ung-soyes-xs16-moi-mang-4g-ram-3gb-rom-64gb-fullbox-android-10-ho-tro-2-sim-i2531636027.html,https://img.lazcdn.com/g/p/b34ff8f31ff3dcca88f3ccc715cbfd1b.jpg_400x400q75.jpg_.webp,30,30,5% Off,"5 Đã bán
(2)
Hà Tĩnh",lazada,smartphone,30,0
SOYES S23 mini 3G điện thoại thông minh nhỏ dễ thương thẻ SIM 2GB RAM+16GB ROM camera hd bluetooth wifi điện thoại sinh viên giá rẻ,986.151 ₫,https://www.lazada.vn/products/soyes-mini-3g-dien-thoai-thong-minh-nho-de-thuong-the-sim-2gb-ram16gb-rom-camera-hd-bluetooth-wifi-dien-thoai-sinh-vien-gia-re-i2504579594.html,https://img.lazcdn.com/g/p/db574a5701d498020c42834a03900eb5.jpg_400x400q75.jpg_.webp,31,31,50% Off,Hà Nội,lazada,smartphone,31,0
Điện Thoại OPPO RENO10 5G (8GB/256GB) - Hàng Chính Hãng,10.990.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno10-5g-8gb256gb-hang-chinh-hang-i2380224516.html,https://img.lazcdn.com/g/p/b5ed76d5015941080f8f65eac9fb76d4.jpg_400x400q75.jpg_.webp,32,32,,"17 Đã bán
(2)
Hồ Chí Minh",lazada,smartphone,32,1
"Điện thoại Doogee S100 (chống sốc,chống nước,,Ram 20GB(12gb+8gb),Rom 256Gb,pin 10.800mAh,sạc nhanh 66W,camera 108MP)",10.990.000 ₫,https://www.lazada.vn/products/dien-thoai-doogee-chong-socchong-nuocram-20gb12gb8gbrom-256gbpin-10800mahsac-nhanh-66wcamera-108mp-i2209745113.html,https://img.lazcdn.com/g/p/792a7e868284122ed5a50a2e58c86697.png_400x400q75.png_.webp,33,33,15% Off,"(1)
Hồ Chí Minh",lazada,smartphone,33,0
Honor X7b 8GB-256GB,4.990.000 ₫,https://www.lazada.vn/products/honor-x7b-8gb-256gb-i2598220837.html,https://img.lazcdn.com/g/p/575ae7cce1d0cf81b09af0dbb5ff26e1.jpg_400x400q75.jpg_.webp,34,34,6% Off,"(1)
Hồ Chí Minh",lazada,smartphone,34,1
[TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy A35 5G,7.690.000 ₫,https://www.lazada.vn/products/tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-a35-5g-i2579325109.html,https://img.lazcdn.com/g/p/7a7a5a7d15656330836cfae7056f9f41.jpg_400x400q75.jpg_.webp,35,35,7% Off,"28 Đã bán
(4)
Hồ Chí Minh",lazada,smartphone,35,1
"Samsung J3 Pro - điện thoại giá rẻ dành cho trẻ em học sinh Samsung Galaxy J3 Pro ram 2/16G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/samsung-j3-pro-dien-thoai-gia-re-danh-cho-tre-em-hoc-sinh-samsung-galaxy-j3-pro-ram-216g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2296082846.html,https://img.lazcdn.com/g/p/7165ca0561e835826edc03ee9c668a8a.jpg_400x400q75.jpg_.webp,36,36,38% Off,"116 Đã bán
(55)
Hồ Chí Minh",lazada,smartphone,36,0
Masstel izi 30 4G,600.000 ₫,https://www.lazada.vn/products/masstel-izi-30-4g-i2473649427.html,https://img.lazcdn.com/g/p/5d5eb414a66bab536f1fef5c29487284.jpg_400x400q75.jpg_.webp,37,37,,Hồ Chí Minh,lazada,smartphone,37,1
"Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng - 3 camera sắc nét, hiệu năng mạnh mẽ, sạc nhanh 33W",4.099.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-12-8gb128gb-hang-chinh-hang-3-camera-sac-net-hieu-nang-manh-me-sac-nhanh-33w-i2374028195.html,https://img.lazcdn.com/g/p/d9542120c8e817fd756cb3a5e715111a.jpg_400x400q75.jpg_.webp,38,38,29% Off,"45 Đã bán
(19)
Bến Tre",lazada,smartphone,38,1
Điện thoại BlackBerry Porsche Design 9981 Silver Fullbox Mới,17.000.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-porsche-design-9981-silver-fullbox-moi-i1836574374.html,https://img.lazcdn.com/g/p/d7d098ad2931b29e71eed6361d160971.jpg_400x400q75.jpg_.webp,39,39,,Hồ Chí Minh,lazada,smartphone,39,0
"điện thoại Vivo Y33s 2sim ram 8G/256G Chính Hãng, máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",1.349.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y33s-2sim-ram-8g256g-chinh-hang-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2408629625.html,https://img.lazcdn.com/g/p/2c875acf9f40439740d3aba9ab17a527.jpg_400x400q75.jpg_.webp,40,40,41% Off,"44 Đã bán
(35)
Hồ Chí Minh",lazada,smartphone,40,0
Điện Thoại OPPO RENO8 Pro (12GB/256GB) - Hàng Chính Hãng,13.990.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno8-pro-12gb256gb-hang-chinh-hang-i2041200961.html,https://img.lazcdn.com/g/p/b240ea5d65e16ea3c8317b550c4696d0.jpg_400x400q75.jpg_.webp,1,1,26% Off,"32 Đã bán
(2)
Hồ Chí Minh",lazada,smartphone,1,1
"Điện thoại XIAOMI 14 5G Ram 12GB | 256GB - Màn hình 6.36"" 120Hz | Chip Snapdragon 8 Gen 3 - Bảo hành 18 tháng",18.799.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-14-5g-ram-12gb-256gb-man-hinh-636-120hz-chip-snapdragon-8-gen-3-bao-hanh-18-thang-i2640573709.html,https://img.lazcdn.com/g/p/add169e34925039493303d65b060febe.jpg_400x400q75.jpg_.webp,2,2,18% Off,Hồ Chí Minh,lazada,smartphone,2,1
"(Máy Chính Hãng) điện thoại Vivo Y95 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng- TN03",649.000 ₫,https://www.lazada.vn/products/may-chinh-hang-dien-thoai-vivo-y95-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-tn03-i2640050846.html,https://img.lazcdn.com/g/p/5304b3dcb108051e1ab1c0569f98df31.jpg_400x400q75.jpg_.webp,3,3,34% Off,"57 Đã bán
(20)
Hồ Chí Minh",lazada,smartphone,3,0
"điện thoại giá siêu rẻ Oppo A3s 2sim ram 6G/128G máy Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt - MT 01",399.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-oppo-a3s-2sim-ram-6g128g-may-chinh-hang-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-mt-01-i2578179642.html,https://img.lazcdn.com/g/p/ede5100443b30dfae11be3af5f2e3519.jpg_400x400q75.jpg_.webp,4,4,43% Off,"143 Đã bán
(58)
Hồ Chí Minh",lazada,smartphone,4,0
"điện thoại Xiaomi Redmi 5 Plus 2sim ram 3G/32G Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt- TN03",399.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-5-plus-2sim-ram-3g32g-chinh-hang-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-tn03-i2036369720.html,https://img.lazcdn.com/g/p/fb2832441bed2f4c1eb3db77e92534e2.jpg_400x400q75.jpg_.webp,5,5,40% Off,"139 Đã bán
(88)
Hồ Chí Minh",lazada,smartphone,5,0
"Điện thoại Oneplus Ace / Oneplus 10R likenew kèm sạc 160W chính hãng [Giá rẻ , BH 3 tháng - Rom quốc tế ]",5.550.000 ₫,https://www.lazada.vn/products/dien-thoai-oneplus-ace-oneplus-10r-likenew-kem-sac-160w-chinh-hang-gia-re-bh-3-thang-rom-quoc-te-i2266903220.html,https://img.lazcdn.com/g/p/68008fb748876dc6b7b47a5cec509a34.jpg_400x400q75.jpg_.webp,6,6,,Hà Nội,lazada,smartphone,6,0
Điện thoại samsung j3pro,420.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-j3pro-i2389414505.html,https://img.lazcdn.com/g/ff/kf/Sffc80afc59df4c528deaed7ce58230c7u.jpg_400x400q75.jpg_.webp,7,7,,"23 Đã bán
(14)
Hồ Chí Minh",lazada,smartphone,7,0
Điện Thoại ZTE Blade V50 Design | 18GB(8GB+10GB)/128GB/256GB | 6.6'' Full HD+ | Octa Core 1.6GHZ | 5000mAh 22.5W | Chính Hãng,2.790.000 ₫,https://www.lazada.vn/products/dien-thoai-zte-blade-v50-design-18gb8gb10gb128gb256gb-66-full-hd-octa-core-16ghz-5000mah-225w-chinh-hang-i2454940047.html,https://img.lazcdn.com/g/p/42f7b637cf5194a8f240aa70c7584f4a.png_400x400q75.png_.webp,8,8,"10% Off
LazFlash Sale, tới tmr 23:59","237 Đã bán
(129)
Hồ Chí Minh",lazada,smartphone,8,1
Nokia 8910 (Màn hình đen trắng ) mạ vàng 24k Nguyên Zin,5.800.000 ₫,https://www.lazada.vn/products/nokia-8910-man-hinh-den-trang-ma-vang-24k-nguyen-zin-i276004587.html,https://img.lazcdn.com/g/p/7166f3818ba01003d378c70894d9a295.jpg_400x400q75.jpg_.webp,9,9,,Hà Nội,lazada,smartphone,9,0
"Điện thoại Samsung Galaxy A54 5G 8GB/256GB - Màn hình Super AMOLED 120Hz, Chipet Exynos 1380, Bảo hành độc quyền 2 năm",8.380.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a54-5g-8gb256gb-man-hinh-super-amoled-120hz-chipet-exynos-1380-bao-hanh-doc-quyen-2-nam-i2623495349.html,https://img.lazcdn.com/g/p/fdd77c55e67bc1f1860b19921de2fa49.png_400x400q75.png_.webp,10,10,27% Off,Hồ Chí Minh,lazada,smartphone,10,1
[Bảo Hành 12 Tháng] Điện Thoại Nokia 110/4G 2 Sim Loa To Sóng Khỏe Full Box,255.360 ₫,https://www.lazada.vn/products/bao-hanh-12-thang-dien-thoai-nokia-1104g-2-sim-loa-to-song-khoe-full-box-i2421997227.html,https://img.lazcdn.com/g/p/d53bb4131432f8928043700ac4646f0c.jpg_400x400q75.jpg_.webp,11,11,,"10 Đã bán
(4)
Hà Nội",lazada,smartphone,11,0
Samsung Galaxy A01 Core (2GB | 32GB) mới 95%. .,450.000 ₫,https://www.lazada.vn/products/samsung-galaxy-a01-core-2gb-32gb-moi-95-i2546079063.html,https://img.lazcdn.com/g/p/68e1cab9a4738e976850729c242348cf.jpg_400x400q75.jpg_.webp,12,12,47% Off,Bình Định,lazada,smartphone,12,0
Honor X9B 5G 12GB-256GB,8.390.000 ₫,https://www.lazada.vn/products/honor-x9b-5g-12gb-256gb-i2576042545.html,https://img.lazcdn.com/g/p/28dfbf9adce3b6356a6e3859e479b093.jpg_400x400q75.jpg_.webp,13,13,7% Off,Hồ Chí Minh,lazada,smartphone,13,1
"Điện Thoại Xiaomi Redmi 13C 6GB | 128GB Chính Hãng - Chip Mediatek Helio G85 | Màn hình 6.74"" 90 Hz - Bảo hành 18 tháng",2.895.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-13c-6gb-128gb-chinh-hang-chip-mediatek-helio-g85-man-hinh-674-90-hz-bao-hanh-18-thang-i2627022076.html,https://img.lazcdn.com/g/p/6fb8f1cd3bdffecf9ba9c13ee821d5ae.png_400x400q75.png_.webp,14,14,17% Off,"(1)
Hồ Chí Minh",lazada,smartphone,14,1
"[ SALE SỐC -SỐC] điện thoại VIV0 Y19 (Vivo Y19) 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng- TN01",649.000 ₫,https://www.lazada.vn/products/sale-soc-soc-dien-thoai-viv0-y19-vivo-y19-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-tn01-i2636217961.html,https://img.lazcdn.com/g/p/b51afb618659e5631520d9eb8e20c48e.jpg_400x400q75.jpg_.webp,15,15,34% Off,"78 Đã bán
(30)
Hồ Chí Minh",lazada,smartphone,15,0
Điện thoại 4G ngoại hình đẹp,450.000 ₫,https://www.lazada.vn/products/dien-thoai-4g-ngoai-hinh-dep-i2577025377.html,https://img.lazcdn.com/g/ff/kf/Saab76ee1e8b24ae9be8582bd28328fd2M.jpg_400x400q75.jpg_.webp,16,16,,Bến Tre,lazada,smartphone,16,0
MIỄN PHÍ SHIP - Điện thoại Vivo Y12 RAM 3GB bộ nhớ 64GB 2 sim 2 sóng màn hình 6.35 in pin trâu mah hỗ trợ sạc nhanh - bảo hành 6 tháng,1.210.000 ₫,https://www.lazada.vn/products/mien-phi-ship-dien-thoai-vivo-y12-ram-3gb-bo-nho-64gb-2-sim-2-song-man-hinh-635-in-pin-trau-mah-ho-tro-sac-nhanh-bao-hanh-6-thang-i2219233014.html,https://img.lazcdn.com/g/p/c9ec11e81977867df6a83fc911032277.jpg_400x400q75.jpg_.webp,17,17,36% Off,Hồ Chí Minh,lazada,smartphone,17,0
"điện thoại Vivo V9 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",399.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-v9-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2508362084.html,https://img.lazcdn.com/g/p/c4f0157e073faeecf3380cc594b3b087.jpg_400x400q75.jpg_.webp,18,18,43% Off,"333 Đã bán
(129)
Hồ Chí Minh",lazada,smartphone,18,0
"điện thoại Samsung Galaxy J7 Pro 2sim ram 3G/32G mới, màn hình 5.5inch, Chiến PUBG/Liên Quân Chất",1.150.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-j7-pro-2sim-ram-3g32g-moi-man-hinh-55inch-chien-pubglien-quan-chat-i2281710041.html,https://img.lazcdn.com/g/p/8a7d8bcc50cbe83f6b8ba60895c1c5e2.jpg_400x400q75.jpg_.webp,19,19,,"15 Đã bán
(8)
Hồ Chí Minh",lazada,smartphone,19,0
"Blackberry Classic Q5 Likenew sử dụng tốt, máy nguyên bản",1.099.000 ₫,https://www.lazada.vn/products/blackberry-classic-q5-likenew-su-dung-tot-may-nguyen-ban-i2348657530.html,https://img.lazcdn.com/g/p/1a141ba0c26ad5715b8f9a6346635b81.jpg_400x400q75.jpg_.webp,20,20,31% Off,Hải Dương,lazada,smartphone,20,0
Điện thoại di động mới i13pro max điện thoại thông minh giá cực thấp bộ nhớ lớn có thể lướt Internet và chơi trò chơi,982.000 ₫,https://www.lazada.vn/products/dien-thoai-di-dong-moi-i13pro-max-dien-thoai-thong-minh-gia-cuc-thap-bo-nho-lon-co-the-luot-internet-va-choi-tro-choi-i2294299871.html,https://img.lazcdn.com/g/p/4cec01b39d01d2efcc613d5da229b277.jpg_400x400q75.jpg_.webp,21,21,50% Off,"(1)
Hà Nội",lazada,smartphone,21,0
"Điện thoại XIAOMI Redmi Note 13 Pro 8GB | 128GB, Màn hình 6.67"" 120Hz | Chip Mediatek Helio G99-Ultra - BH 18 tháng",6.450.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-13-pro-8gb-128gb-man-hinh-667-120hz-chip-mediatek-helio-g99-ultra-bh-18-thang-i2640576631.html,https://img.lazcdn.com/g/p/2a0112ffd1a7100390490a2db54921b2.jpg_400x400q75.jpg_.webp,22,22,14% Off,Hồ Chí Minh,lazada,smartphone,22,1
"[BufMobi] BlackBerry KEYOne - Đầy đủ chức năng, hoạt động ổn định",1.999.000 ₫,https://www.lazada.vn/products/bufmobi-blackberry-keyone-day-du-chuc-nang-hoat-dong-on-dinh-i2468055178.html,https://img.lazcdn.com/g/p/485626515a510f739b74a4682b121a1e.jpg_400x400q75.jpg_.webp,23,23,9% Off,Hải Dương,lazada,smartphone,23,0
"Điện thoại Ulefone Armor 8 Pro (Ram 8Gb , Rom 128Gb , chống sốc,chống nước , pin khủng , pin 5.580mAh)",3.990.000 ₫,https://www.lazada.vn/products/dien-thoai-ulefone-armor-8-pro-ram-8gb-rom-128gb-chong-socchong-nuoc-pin-khung-pin-5580mah-i1678895567.html,https://img.lazcdn.com/g/p/5fe288f8094f4c5cd779ac85bcc8690a.jpg_400x400q75.jpg_.webp,24,24,11% Off,Hồ Chí Minh,lazada,smartphone,24,0
điện thoại Vivo Y11 (6GB-128GB) - 6.35 inch Màn hình giọt nước-pin tận 5000mah,1.185.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y11-6gb-128gb-635-inch-man-hinh-giot-nuoc-pin-tan-5000mah-i2406777293.html,https://img.lazcdn.com/g/p/bda806fbd67e59b2daa19b6c4de08252.jpg_400x400q75.jpg_.webp,25,25,29% Off,"8 Đã bán
(3)
Hồ Chí Minh",lazada,smartphone,25,0
"Điện thoại Samsung Galaxy A15 (8GB-128GB) - Hàng chính hãng, Mới 100%, Bảo hành 12 tháng",4.690.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a15-8gb-128gb-hang-chinh-hang-moi-100-bao-hanh-12-thang-i2522681001.html,https://img.lazcdn.com/g/p/506f921c23f8e000912a1bc6fc4a9c30.jpg_400x400q75.jpg_.webp,26,26,15% Off,"19 Đã bán
(5)
Hồ Chí Minh",lazada,smartphone,26,1
Điện Thoại Samsung A05 6GB/128GB - Hàng Chính Hãng,3.049.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-a05-6gb128gb-hang-chinh-hang-i2602985076.html,https://img.lazcdn.com/g/p/ef596b1755fa12b9f8ae8376770ef383.jpg_400x400q75.jpg_.webp,27,27,13% Off,Bến Tre,lazada,smartphone,27,1
Xiaomi Redmi Note 12 4GB-128GB,3.490.000 ₫,https://www.lazada.vn/products/xiaomi-redmi-note-12-4gb-128gb-i2248216129.html,https://img.lazcdn.com/g/p/8a36619a0b4b92e48009fe893f63cd37.jpg_400x400q75.jpg_.webp,28,28,30% Off,"49 Đã bán
(17)
Hồ Chí Minh",lazada,smartphone,28,1
Samsung J2 Prime 4G giá rẻ full chức năng,310.000 ₫,https://www.lazada.vn/products/samsung-j2-prime-4g-gia-re-full-chuc-nang-i2610706273.html,https://img.lazcdn.com/g/ff/kf/Sd462f34f2b354f7e82d3f577b25137f9D.jpg_400x400q75.jpg_.webp,29,29,11% Off,Bạc Liêu,lazada,smartphone,29,0
Điện thoại Nokia 6310 (2021) Kiểu dáng sang trọng MSP 021,309.000 ₫,https://www.lazada.vn/products/dien-thoai-nokia-6310-2021-kieu-dang-sang-trong-msp-021-i2115440196.html,https://img.lazcdn.com/g/p/cf22827bd16eb43fffe84d9eacb0534a.jpg_400x400q75.jpg_.webp,30,30,27% Off,"(2)
Vĩnh Phúc",lazada,smartphone,30,0
"[ĐẢM BẢO CÓ 4G] Điện thoại Viettel A35 có 4G, 2 đèn pin, loa to, pin 15 ngày",449.000 ₫,https://www.lazada.vn/products/dam-bao-co-4g-dien-thoai-viettel-a35-co-4g-2-den-pin-loa-to-pin-15-ngay-i510392302.html,https://img.lazcdn.com/g/p/5f41129a5ead6ddaa3d737c8db497138.png_400x400q75.png_.webp,31,31,,"36 Đã bán
(13)
Bình Dương",lazada,smartphone,31,0
